shipment_id,order_id,supplier_id,warehouse,promised_date,delivery_date,fill_rate,delay_days,status
SHIP-57288,ORD-17288,Supplier A,WH-Southern,2026-07-25,2026-07-26,94.9,1,delayed
SHIP-57289,ORD-17289,Supplier A,WH-Southern,2026-07-25,2026-07-25,97.5,0,delivered
SHIP-57290,ORD-17290,Supplier D,WH-Midwest,2026-07-25,2026-07-27,95.0,2,delayed
SHIP-57291,ORD-17291,Supplier D,WH-Pacific,2026-07-25,2026-07-25,94.9,0,delivered
SHIP-57292,ORD-17292,Supplier B,WH-Atlantic,2026-07-25,2026-07-25,92.5,0,delivered
SHIP-57293,ORD-17293,Supplier D,WH-Atlantic,2026-07-25,2026-07-25,97.9,0,delivered
SHIP-57294,ORD-17294,Supplier C,WH-Atlantic,2026-07-25,2026-07-25,92.9,0,delivered
SHIP-57295,ORD-17295,Supplier A,WH-Atlantic,2026-07-25,2026-07-25,92.1,0,delivered
SHIP-57296,ORD-17296,Supplier D,WH-Pacific,2026-07-25,2026-07-25,92.9,0,delivered
SHIP-57297,ORD-17297,Supplier D,WH-Atlantic,2026-07-25,2026-07-25,98.1,0,delivered
SHIP-57298,ORD-17298,Supplier D,WH-Southern,2026-07-25,2026-07-25,95.5,0,delivered
SHIP-57299,ORD-17299,Supplier D,WH-Pacific,2026-07-25,2026-07-25,94.0,0,delivered
SHIP-57300,ORD-17300,Supplier A,WH-Pacific,2026-07-25,2026-07-25,99.1,0,delivered
SHIP-57301,ORD-17301,Supplier C,WH-Midwest,2026-07-25,2026-07-27,93.2,2,delayed
SHIP-57302,ORD-17302,Supplier D,WH-Pacific,2026-07-25,2026-07-25,97.2,0,delivered
SHIP-57303,ORD-17303,Supplier A,WH-Southern,2026-07-25,2026-07-25,93.2,0,delivered
SHIP-57304,ORD-17304,Supplier C,WH-Midwest,2026-07-25,2026-07-25,99.0,0,delivered
SHIP-57305,ORD-17305,Supplier A,WH-Southern,2026-07-25,2026-07-25,92.9,0,delivered
SHIP-57306,ORD-17306,Supplier B,WH-Pacific,2026-07-25,2026-07-25,94.0,0,delivered
SHIP-57307,ORD-17307,Supplier B,WH-Southern,2026-07-26,2026-07-26,94.0,0,delivered
SHIP-57308,ORD-17308,Supplier C,WH-Midwest,2026-07-26,2026-07-26,97.9,0,delivered
SHIP-57309,ORD-17309,Supplier B,WH-Midwest,2026-07-26,2026-07-26,95.4,0,delivered
SHIP-57310,ORD-17310,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,93.0,0,delivered
SHIP-57311,ORD-17311,Supplier D,WH-Southern,2026-07-26,2026-07-26,95.7,0,delivered
SHIP-57312,ORD-17312,Supplier C,WH-Midwest,2026-07-26,2026-07-26,92.5,0,delivered
SHIP-57313,ORD-17313,Supplier B,WH-Atlantic,2026-07-26,2026-07-26,95.7,0,delivered
SHIP-57314,ORD-17314,Supplier B,WH-Midwest,2026-07-26,2026-07-26,97.0,0,delivered
SHIP-57315,ORD-17315,Supplier A,WH-Midwest,2026-07-26,2026-07-26,94.6,0,delivered
SHIP-57316,ORD-17316,Supplier A,WH-Midwest,2026-07-26,2026-07-26,93.6,0,delivered
SHIP-57317,ORD-17317,Supplier C,WH-Pacific,2026-07-26,2026-07-26,96.7,0,delivered
SHIP-57318,ORD-17318,Supplier D,WH-Southern,2026-07-26,2026-07-26,93.8,0,delivered
SHIP-57319,ORD-17319,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,94.1,0,delivered
SHIP-57320,ORD-17320,Supplier B,WH-Midwest,2026-07-26,2026-07-26,97.4,0,delivered
SHIP-57321,ORD-17321,Supplier C,WH-Southern,2026-07-26,2026-07-26,93.5,0,delivered
SHIP-57322,ORD-17322,Supplier D,WH-Midwest,2026-07-26,2026-07-26,99.0,0,delivered
SHIP-57323,ORD-17323,Supplier B,WH-Midwest,2026-07-26,2026-07-26,94.2,0,delivered
SHIP-57324,ORD-17324,Supplier A,WH-Southern,2026-07-26,2026-07-26,96.0,0,delivered
SHIP-57325,ORD-17325,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,97.0,0,delivered
SHIP-57326,ORD-17326,Supplier C,WH-Pacific,2026-07-26,2026-07-26,97.1,0,delivered
SHIP-57327,ORD-17327,Supplier A,WH-Pacific,2026-07-26,2026-07-26,93.3,0,delivered
SHIP-57328,ORD-17328,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,98.4,0,delivered
SHIP-57329,ORD-17329,Supplier D,WH-Pacific,2026-07-26,2026-07-26,98.7,0,delivered
SHIP-57330,ORD-17330,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,97.3,0,delivered
SHIP-57331,ORD-17331,Supplier D,WH-Atlantic,2026-07-26,2026-07-26,99.2,0,delivered
SHIP-57332,ORD-17332,Supplier A,WH-Midwest,2026-07-26,2026-07-26,95.7,0,delivered
SHIP-57333,ORD-17333,Supplier D,WH-Southern,2026-07-26,2026-07-26,92.8,0,delivered
SHIP-57334,ORD-17334,Supplier A,WH-Southern,2026-07-26,2026-07-26,98.1,0,delivered
SHIP-57335,ORD-17335,Supplier D,WH-Southern,2026-07-26,2026-07-26,96.4,0,delivered
SHIP-57336,ORD-17336,Supplier D,WH-Southern,2026-07-26,2026-07-26,96.1,0,delivered
SHIP-57337,ORD-17337,Supplier C,WH-Pacific,2026-07-26,2026-07-26,99.4,0,delivered
SHIP-57338,ORD-17338,Supplier B,WH-Southern,2026-07-26,2026-07-27,95.8,1,delayed
SHIP-57339,ORD-17339,Supplier C,WH-Midwest,2026-07-26,2026-07-26,92.0,0,delivered
SHIP-57340,ORD-17340,Supplier C,WH-Pacific,2026-07-26,2026-07-26,96.7,0,delivered
SHIP-57341,ORD-17341,Supplier B,WH-Southern,2026-07-26,2026-07-26,96.6,0,delivered
SHIP-57342,ORD-17342,Supplier B,WH-Southern,2026-07-26,2026-07-26,93.8,0,delivered
SHIP-57343,ORD-17343,Supplier A,WH-Midwest,2026-07-26,2026-07-26,96.2,0,delivered
SHIP-57344,ORD-17344,Supplier B,WH-Pacific,2026-07-26,2026-07-26,98.3,0,delivered
SHIP-57345,ORD-17345,Supplier B,WH-Atlantic,2026-07-26,2026-07-26,92.2,0,delivered
SHIP-57346,ORD-17346,Supplier B,WH-Pacific,2026-07-26,2026-07-26,94.6,0,delivered
SHIP-57347,ORD-17347,Supplier B,WH-Midwest,2026-07-26,2026-07-26,92.7,0,delivered
SHIP-57348,ORD-17348,Supplier C,WH-Southern,2026-07-26,2026-07-26,95.3,0,delivered
SHIP-57349,ORD-17349,Supplier C,WH-Midwest,2026-07-26,2026-07-26,95.9,0,delivered
SHIP-57350,ORD-17350,Supplier B,WH-Midwest,2026-07-26,2026-07-26,97.9,0,delivered
SHIP-57351,ORD-17351,Supplier D,WH-Southern,2026-07-26,2026-07-26,93.3,0,delivered
SHIP-57352,ORD-17352,Supplier B,WH-Pacific,2026-07-26,2026-07-27,94.9,1,delayed
SHIP-57353,ORD-17353,Supplier B,WH-Southern,2026-07-26,2026-07-26,95.1,0,delivered
SHIP-57354,ORD-17354,Supplier D,WH-Midwest,2026-07-26,2026-07-26,95.6,0,delivered
SHIP-57355,ORD-17355,Supplier D,WH-Pacific,2026-07-26,2026-07-26,98.0,0,delivered
SHIP-57356,ORD-17356,Supplier D,WH-Midwest,2026-07-26,2026-07-26,95.5,0,delivered
SHIP-57357,ORD-17357,Supplier A,WH-Southern,2026-07-26,2026-07-26,94.3,0,delivered
SHIP-57358,ORD-17358,Supplier A,WH-Southern,2026-07-26,2026-07-26,92.2,0,delivered
SHIP-57359,ORD-17359,Supplier D,WH-Atlantic,2026-07-26,2026-07-26,93.8,0,delivered
SHIP-57360,ORD-17360,Supplier D,WH-Southern,2026-07-26,2026-07-26,96.2,0,delivered
SHIP-57361,ORD-17361,Supplier C,WH-Pacific,2026-07-26,2026-07-26,96.2,0,delivered
SHIP-57362,ORD-17362,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,92.9,0,delivered
SHIP-57363,ORD-17363,Supplier D,WH-Atlantic,2026-07-26,2026-07-26,95.6,0,delivered
SHIP-57364,ORD-17364,Supplier B,WH-Midwest,2026-07-26,2026-07-26,96.1,0,delivered
SHIP-57365,ORD-17365,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,93.0,0,delivered
SHIP-57366,ORD-17366,Supplier C,WH-Southern,2026-07-26,2026-07-26,97.7,0,delivered
SHIP-57367,ORD-17367,Supplier D,WH-Midwest,2026-07-26,2026-07-26,94.1,0,delivered
SHIP-57368,ORD-17368,Supplier A,WH-Pacific,2026-07-26,2026-07-26,94.2,0,delivered
SHIP-57369,ORD-17369,Supplier C,WH-Pacific,2026-07-26,2026-07-26,96.7,0,delivered
SHIP-57370,ORD-17370,Supplier D,WH-Pacific,2026-07-26,2026-07-26,97.1,0,delivered
SHIP-57371,ORD-17371,Supplier D,WH-Midwest,2026-07-26,2026-07-26,96.2,0,delivered
SHIP-57372,ORD-17372,Supplier D,WH-Pacific,2026-07-26,2026-07-26,97.5,0,delivered
SHIP-57373,ORD-17373,Supplier C,WH-Southern,2026-07-26,2026-07-26,96.1,0,delivered
SHIP-57374,ORD-17374,Supplier A,WH-Pacific,2026-07-26,2026-07-26,96.7,0,delivered
SHIP-57375,ORD-17375,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,98.5,0,delivered
SHIP-57376,ORD-17376,Supplier A,WH-Pacific,2026-07-26,2026-07-26,94.2,0,delivered
SHIP-57377,ORD-17377,Supplier A,WH-Southern,2026-07-26,2026-07-26,98.1,0,delivered
SHIP-57378,ORD-17378,Supplier C,WH-Southern,2026-07-26,2026-07-26,93.2,0,delivered
SHIP-57379,ORD-17379,Supplier A,WH-Atlantic,2026-07-26,2026-07-28,95.2,2,delayed
SHIP-57380,ORD-17380,Supplier D,WH-Atlantic,2026-07-26,2026-07-26,98.5,0,delivered
SHIP-57381,ORD-17381,Supplier A,WH-Midwest,2026-07-26,2026-07-26,95.8,0,delivered
SHIP-57382,ORD-17382,Supplier B,WH-Atlantic,2026-07-26,2026-07-26,94.7,0,delivered
SHIP-57383,ORD-17383,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,99.3,0,delivered
SHIP-57384,ORD-17384,Supplier B,WH-Pacific,2026-07-26,2026-07-26,97.8,0,delivered
SHIP-57385,ORD-17385,Supplier D,WH-Pacific,2026-07-26,2026-07-26,95.0,0,delivered
SHIP-57386,ORD-17386,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,93.9,0,delivered
SHIP-57387,ORD-17387,Supplier C,WH-Pacific,2026-07-26,2026-07-26,97.2,0,delivered
SHIP-57388,ORD-17388,Supplier B,WH-Pacific,2026-07-26,2026-07-26,98.6,0,delivered
SHIP-57389,ORD-17389,Supplier A,WH-Southern,2026-07-26,2026-07-26,97.1,0,delivered
SHIP-57390,ORD-17390,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,94.2,0,delivered
SHIP-57391,ORD-17391,Supplier C,WH-Southern,2026-07-26,2026-07-26,96.1,0,delivered
SHIP-57392,ORD-17392,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,98.3,0,delivered
SHIP-57393,ORD-17393,Supplier D,WH-Southern,2026-07-26,2026-07-26,96.6,0,delivered
SHIP-57394,ORD-17394,Supplier A,WH-Midwest,2026-07-26,2026-07-26,99.0,0,delivered
SHIP-57395,ORD-17395,Supplier D,WH-Pacific,2026-07-26,2026-07-26,98.7,0,delivered
SHIP-57396,ORD-17396,Supplier D,WH-Atlantic,2026-07-26,2026-07-26,98.8,0,delivered
SHIP-57397,ORD-17397,Supplier D,WH-Midwest,2026-07-26,2026-07-26,99.1,0,delivered
SHIP-57398,ORD-17398,Supplier C,WH-Southern,2026-07-26,2026-07-26,95.6,0,delivered
SHIP-57399,ORD-17399,Supplier C,WH-Pacific,2026-07-26,2026-07-26,93.8,0,delivered
SHIP-57400,ORD-17400,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,94.1,0,delivered
SHIP-57401,ORD-17401,Supplier A,WH-Pacific,2026-07-26,2026-07-26,99.4,0,delivered
SHIP-57402,ORD-17402,Supplier C,WH-Southern,2026-07-26,2026-07-26,95.4,0,delivered
SHIP-57403,ORD-17403,Supplier B,WH-Southern,2026-07-26,2026-07-26,98.8,0,delivered
SHIP-57404,ORD-17404,Supplier D,WH-Atlantic,2026-07-26,2026-07-28,93.5,2,delayed
SHIP-57405,ORD-17405,Supplier C,WH-Midwest,2026-07-26,2026-07-26,92.3,0,delivered
SHIP-57406,ORD-17406,Supplier A,WH-Pacific,2026-07-26,2026-07-26,95.1,0,delivered
SHIP-57407,ORD-17407,Supplier B,WH-Southern,2026-07-26,2026-07-26,95.8,0,delivered
SHIP-57408,ORD-17408,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,92.5,0,delivered
SHIP-57409,ORD-17409,Supplier D,WH-Southern,2026-07-26,2026-07-26,98.8,0,delivered
SHIP-57410,ORD-17410,Supplier A,WH-Pacific,2026-07-26,2026-07-26,94.7,0,delivered
SHIP-57411,ORD-17411,Supplier D,WH-Southern,2026-07-26,2026-07-26,96.3,0,delivered
SHIP-57412,ORD-17412,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,96.8,0,delivered
SHIP-57413,ORD-17413,Supplier D,WH-Pacific,2026-07-26,2026-07-26,99.3,0,delivered
SHIP-57414,ORD-17414,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,96.5,0,delivered
SHIP-57415,ORD-17415,Supplier D,WH-Midwest,2026-07-26,2026-07-26,99.3,0,delivered
SHIP-57416,ORD-17416,Supplier D,WH-Southern,2026-07-26,2026-07-26,94.0,0,delivered
SHIP-57417,ORD-17417,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,98.4,0,delivered
SHIP-57418,ORD-17418,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,95.9,0,delivered
SHIP-57419,ORD-17419,Supplier B,WH-Atlantic,2026-07-26,2026-07-26,97.5,0,delivered
SHIP-57420,ORD-17420,Supplier B,WH-Southern,2026-07-26,2026-07-26,98.8,0,delivered
SHIP-57421,ORD-17421,Supplier C,WH-Southern,2026-07-26,2026-07-26,94.4,0,delivered
SHIP-57422,ORD-17422,Supplier C,WH-Midwest,2026-07-26,2026-07-26,98.6,0,delivered
SHIP-57423,ORD-17423,Supplier C,WH-Midwest,2026-07-26,2026-07-26,98.5,0,delivered
SHIP-57424,ORD-17424,Supplier B,WH-Atlantic,2026-07-26,2026-07-26,96.3,0,delivered
SHIP-57425,ORD-17425,Supplier A,WH-Midwest,2026-07-26,2026-07-26,99.5,0,delivered
SHIP-57426,ORD-17426,Supplier B,WH-Atlantic,2026-07-26,2026-07-26,92.9,0,delivered
SHIP-57427,ORD-17427,Supplier B,WH-Midwest,2026-07-26,2026-07-26,97.8,0,delivered
SHIP-57428,ORD-17428,Supplier A,WH-Southern,2026-07-26,2026-07-26,96.5,0,delivered
SHIP-57429,ORD-17429,Supplier A,WH-Midwest,2026-07-26,2026-07-26,92.0,0,delivered
SHIP-57430,ORD-17430,Supplier D,WH-Atlantic,2026-07-26,2026-07-26,95.3,0,delivered
SHIP-57431,ORD-17431,Supplier B,WH-Atlantic,2026-07-26,2026-07-28,93.2,2,delayed
SHIP-57432,ORD-17432,Supplier C,WH-Midwest,2026-07-26,2026-07-26,98.2,0,delivered
SHIP-57433,ORD-17433,Supplier B,WH-Southern,2026-07-26,2026-07-26,93.1,0,delivered
SHIP-57434,ORD-17434,Supplier C,WH-Midwest,2026-07-26,2026-07-26,96.3,0,delivered
SHIP-57435,ORD-17435,Supplier A,WH-Southern,2026-07-26,2026-07-26,98.4,0,delivered
SHIP-57436,ORD-17436,Supplier D,WH-Midwest,2026-07-26,2026-07-26,97.9,0,delivered
SHIP-57437,ORD-17437,Supplier C,WH-Southern,2026-07-26,2026-07-26,92.6,0,delivered
SHIP-57438,ORD-17438,Supplier D,WH-Pacific,2026-07-26,2026-07-26,92.7,0,delivered
SHIP-57439,ORD-17439,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,94.1,0,delivered
SHIP-57440,ORD-17440,Supplier D,WH-Midwest,2026-07-26,2026-07-26,92.6,0,delivered
SHIP-57441,ORD-17441,Supplier D,WH-Midwest,2026-07-26,2026-07-26,93.0,0,delivered
SHIP-57442,ORD-17442,Supplier C,WH-Southern,2026-07-26,2026-07-26,94.0,0,delivered
SHIP-57443,ORD-17443,Supplier B,WH-Southern,2026-07-26,2026-07-26,94.1,0,delivered
SHIP-57444,ORD-17444,Supplier B,WH-Atlantic,2026-07-26,2026-07-26,98.1,0,delivered
SHIP-57445,ORD-17445,Supplier A,WH-Midwest,2026-07-26,2026-07-26,99.0,0,delivered
SHIP-57446,ORD-17446,Supplier A,WH-Midwest,2026-07-26,2026-07-26,92.3,0,delivered
SHIP-57447,ORD-17447,Supplier A,WH-Pacific,2026-07-26,2026-07-26,95.2,0,delivered
SHIP-57448,ORD-17448,Supplier C,WH-Pacific,2026-07-26,2026-07-26,95.7,0,delivered
SHIP-57449,ORD-17449,Supplier D,WH-Atlantic,2026-07-26,2026-07-28,98.4,2,delayed
SHIP-57450,ORD-17450,Supplier A,WH-Midwest,2026-07-26,2026-07-26,95.6,0,delivered
SHIP-57451,ORD-17451,Supplier A,WH-Atlantic,2026-07-26,2026-07-26,98.6,0,delivered
SHIP-57452,ORD-17452,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,94.2,0,delivered
SHIP-57453,ORD-17453,Supplier B,WH-Midwest,2026-07-26,2026-07-26,93.1,0,delivered
SHIP-57454,ORD-17454,Supplier A,WH-Southern,2026-07-26,2026-07-26,92.7,0,delivered
SHIP-57455,ORD-17455,Supplier A,WH-Southern,2026-07-26,2026-07-26,99.5,0,delivered
SHIP-57456,ORD-17456,Supplier C,WH-Atlantic,2026-07-26,2026-07-26,95.6,0,delivered
SHIP-57457,ORD-17457,Supplier D,WH-Atlantic,2026-07-27,2026-07-27,94.4,0,delivered
SHIP-57458,ORD-17458,Supplier B,WH-Southern,2026-07-27,2026-07-27,99.2,0,delivered
SHIP-57459,ORD-17459,Supplier A,WH-Midwest,2026-07-27,2026-07-27,95.8,0,delivered
SHIP-57460,ORD-17460,Supplier A,WH-Pacific,2026-07-27,2026-07-27,92.6,0,delivered
SHIP-57461,ORD-17461,Supplier A,WH-Atlantic,2026-07-27,2026-07-27,94.7,0,delivered
SHIP-57462,ORD-17462,Supplier D,WH-Atlantic,2026-07-27,2026-07-27,93.8,0,delivered
SHIP-57463,ORD-17463,Supplier B,WH-Southern,2026-07-27,2026-07-27,92.6,0,delivered
SHIP-57464,ORD-17464,Supplier B,WH-Pacific,2026-07-27,2026-07-27,95.7,0,delivered
SHIP-57465,ORD-17465,Supplier B,WH-Atlantic,2026-07-27,2026-07-27,95.6,0,delivered
SHIP-57466,ORD-17466,Supplier D,WH-Atlantic,2026-07-27,2026-07-27,95.0,0,delivered
SHIP-57467,ORD-17467,Supplier C,WH-Southern,2026-07-27,2026-07-27,97.4,0,delivered
SHIP-57468,ORD-17468,Supplier A,WH-Midwest,2026-07-27,2026-07-27,93.6,0,delivered
SHIP-57469,ORD-17469,Supplier B,WH-Midwest,2026-07-27,2026-07-27,95.0,0,delivered
SHIP-57470,ORD-17470,Supplier A,WH-Southern,2026-07-27,2026-07-27,98.2,0,delivered
SHIP-57471,ORD-17471,Supplier D,WH-Southern,2026-07-27,2026-07-27,98.7,0,delivered
SHIP-57472,ORD-17472,Supplier B,WH-Midwest,2026-07-27,2026-07-27,94.7,0,delivered
SHIP-57473,ORD-17473,Supplier A,WH-Midwest,2026-07-27,2026-07-27,94.2,0,delivered
SHIP-57474,ORD-17474,Supplier A,WH-Southern,2026-07-27,2026-07-27,98.2,0,delivered
SHIP-57475,ORD-17475,Supplier C,WH-Atlantic,2026-07-27,2026-07-27,95.6,0,delivered
SHIP-57476,ORD-17476,Supplier D,WH-Southern,2026-07-27,2026-07-27,98.7,0,delivered
SHIP-57477,ORD-17477,Supplier C,WH-Pacific,2026-07-27,2026-07-27,97.2,0,delivered
SHIP-57478,ORD-17478,Supplier A,WH-Atlantic,2026-07-27,2026-07-27,99.5,0,delivered
SHIP-57479,ORD-17479,Supplier C,WH-Midwest,2026-07-27,2026-07-27,98.9,0,delivered
SHIP-57480,ORD-17480,Supplier B,WH-Atlantic,2026-07-27,2026-07-27,94.4,0,delivered
SHIP-57481,ORD-17481,Supplier A,WH-Pacific,2026-07-27,2026-07-27,99.0,0,delivered
SHIP-57482,ORD-17482,Supplier C,WH-Midwest,2026-07-27,2026-07-28,96.4,1,delayed
SHIP-57483,ORD-17483,Supplier A,WH-Southern,2026-07-27,2026-07-27,98.7,0,delivered
SHIP-57484,ORD-17484,Supplier C,WH-Atlantic,2026-07-27,2026-07-28,94.6,1,delayed
SHIP-57485,ORD-17485,Supplier A,WH-Midwest,2026-07-27,2026-07-27,95.4,0,delivered
SHIP-57486,ORD-17486,Supplier D,WH-Pacific,2026-07-27,2026-07-28,95.9,1,delayed
SHIP-57487,ORD-17487,Supplier A,WH-Pacific,2026-07-27,2026-07-27,96.9,0,delivered
SHIP-57488,ORD-17488,Supplier C,WH-Pacific,2026-07-27,2026-07-27,92.9,0,delivered
SHIP-57489,ORD-17489,Supplier D,WH-Southern,2026-07-27,2026-07-27,93.9,0,delivered
SHIP-57490,ORD-17490,Supplier A,WH-Southern,2026-07-27,2026-07-27,94.1,0,delivered
SHIP-57491,ORD-17491,Supplier A,WH-Atlantic,2026-07-27,2026-07-27,99.0,0,delivered
SHIP-57492,ORD-17492,Supplier A,WH-Atlantic,2026-07-27,2026-07-27,99.3,0,delivered
SHIP-57493,ORD-17493,Supplier D,WH-Southern,2026-07-27,2026-07-27,95.8,0,delivered
SHIP-57494,ORD-17494,Supplier D,WH-Midwest,2026-07-27,2026-07-27,97.1,0,delivered
SHIP-57495,ORD-17495,Supplier A,WH-Midwest,2026-07-27,2026-07-27,96.3,0,delivered
SHIP-57496,ORD-17496,Supplier C,WH-Pacific,2026-07-27,2026-07-27,99.5,0,delivered
SHIP-57497,ORD-17497,Supplier A,WH-Atlantic,2026-07-27,2026-07-27,95.3,0,delivered
SHIP-57498,ORD-17498,Supplier B,WH-Southern,2026-07-27,2026-07-27,92.7,0,delivered
SHIP-57499,ORD-17499,Supplier A,WH-Atlantic,2026-07-27,2026-07-27,95.0,0,delivered
SHIP-57500,ORD-17500,Supplier D,WH-Midwest,2026-07-27,2026-07-27,95.0,0,delivered
SHIP-57501,ORD-17501,Supplier D,WH-Southern,2026-07-27,2026-07-28,92.8,1,delayed
SHIP-57502,ORD-17502,Supplier C,WH-Southern,2026-07-27,2026-07-27,97.8,0,delivered
SHIP-57503,ORD-17503,Supplier B,WH-Pacific,2026-07-27,2026-07-27,95.5,0,delivered
SHIP-57504,ORD-17504,Supplier C,WH-Pacific,2026-07-27,2026-07-27,98.0,0,delivered
SHIP-57505,ORD-17505,Supplier A,WH-Southern,2026-07-27,2026-07-27,97.8,0,delivered
SHIP-57506,ORD-17506,Supplier C,WH-Pacific,2026-07-27,2026-07-27,96.3,0,delivered
SHIP-57507,ORD-17507,Supplier B,WH-Pacific,2026-07-27,2026-07-27,93.5,0,delivered
SHIP-57508,ORD-17508,Supplier B,WH-Pacific,2026-07-27,2026-07-27,95.9,0,delivered
SHIP-57509,ORD-17509,Supplier C,WH-Midwest,2026-07-27,2026-07-29,97.7,2,delayed
SHIP-57510,ORD-17510,Supplier D,WH-Midwest,2026-07-27,2026-07-27,92.2,0,delivered
SHIP-57511,ORD-17511,Supplier A,WH-Pacific,2026-07-27,2026-07-27,95.5,0,delivered
SHIP-57512,ORD-17512,Supplier D,WH-Southern,2026-07-27,2026-07-27,97.1,0,delivered
SHIP-57513,ORD-17513,Supplier D,WH-Southern,2026-07-27,2026-07-27,96.8,0,delivered
SHIP-57514,ORD-17514,Supplier B,WH-Pacific,2026-07-27,2026-07-27,98.4,0,delivered
SHIP-57515,ORD-17515,Supplier A,WH-Southern,2026-07-27,2026-07-27,98.1,0,delivered
SHIP-57516,ORD-17516,Supplier B,WH-Southern,2026-07-27,2026-07-27,99.3,0,delivered
SHIP-57517,ORD-17517,Supplier C,WH-Southern,2026-07-27,2026-07-27,97.3,0,delivered
SHIP-57518,ORD-17518,Supplier D,WH-Pacific,2026-07-27,2026-07-27,94.5,0,delivered
SHIP-57519,ORD-17519,Supplier C,WH-Pacific,2026-07-27,2026-07-27,96.5,0,delivered
SHIP-57520,ORD-17520,Supplier D,WH-Pacific,2026-07-27,2026-07-27,93.9,0,delivered
SHIP-57521,ORD-17521,Supplier D,WH-Atlantic,2026-07-27,2026-07-27,98.5,0,delivered
SHIP-57522,ORD-17522,Supplier C,WH-Southern,2026-07-27,2026-07-28,97.4,1,delayed
SHIP-57523,ORD-17523,Supplier A,WH-Southern,2026-07-27,2026-07-27,96.0,0,delivered
SHIP-57524,ORD-17524,Supplier B,WH-Pacific,2026-07-27,2026-07-27,99.2,0,delivered
SHIP-57525,ORD-17525,Supplier C,WH-Atlantic,2026-07-27,2026-07-27,93.1,0,delivered
SHIP-57526,ORD-17526,Supplier C,WH-Southern,2026-07-27,2026-07-27,96.6,0,delivered
SHIP-57527,ORD-17527,Supplier B,WH-Southern,2026-07-27,2026-07-28,92.6,1,delayed
SHIP-57528,ORD-17528,Supplier A,WH-Southern,2026-07-27,2026-07-27,94.4,0,delivered
SHIP-57529,ORD-17529,Supplier C,WH-Midwest,2026-07-27,2026-07-27,97.1,0,delivered
SHIP-57530,ORD-17530,Supplier A,WH-Southern,2026-07-27,2026-07-27,98.4,0,delivered
SHIP-57531,ORD-17531,Supplier C,WH-Midwest,2026-07-27,2026-07-27,96.7,0,delivered
SHIP-57532,ORD-17532,Supplier C,WH-Pacific,2026-07-27,2026-07-27,94.8,0,delivered
SHIP-57533,ORD-17533,Supplier C,WH-Atlantic,2026-07-27,2026-07-28,96.7,1,delayed
SHIP-57534,ORD-17534,Supplier A,WH-Midwest,2026-07-27,2026-07-27,97.9,0,delivered
SHIP-57535,ORD-17535,Supplier C,WH-Midwest,2026-07-27,2026-07-27,94.1,0,delivered
SHIP-57536,ORD-17536,Supplier C,WH-Midwest,2026-07-27,2026-07-27,98.1,0,delivered
SHIP-57537,ORD-17537,Supplier B,WH-Atlantic,2026-07-27,2026-07-27,97.4,0,delivered
SHIP-57538,ORD-17538,Supplier B,WH-Pacific,2026-07-27,2026-07-27,92.4,0,delivered
SHIP-57539,ORD-17539,Supplier D,WH-Midwest,2026-07-27,2026-07-27,96.2,0,delivered
SHIP-57540,ORD-17540,Supplier A,WH-Pacific,2026-07-27,2026-07-27,92.3,0,delivered
SHIP-57541,ORD-17541,Supplier A,WH-Midwest,2026-07-27,2026-07-27,93.5,0,delivered
SHIP-57542,ORD-17542,Supplier C,WH-Midwest,2026-07-27,2026-07-27,99.5,0,delivered
SHIP-57543,ORD-17543,Supplier B,WH-Midwest,2026-07-27,2026-07-27,92.7,0,delivered
SHIP-57544,ORD-17544,Supplier C,WH-Atlantic,2026-07-27,2026-07-27,96.3,0,delivered
SHIP-57545,ORD-17545,Supplier B,WH-Atlantic,2026-07-27,2026-07-29,96.8,2,delayed
SHIP-57546,ORD-17546,Supplier D,WH-Southern,2026-07-27,2026-07-27,93.0,0,delivered
SHIP-57547,ORD-17547,Supplier D,WH-Midwest,2026-07-27,2026-07-27,99.2,0,delivered
SHIP-57548,ORD-17548,Supplier C,WH-Atlantic,2026-07-27,2026-07-27,93.7,0,delivered
SHIP-57549,ORD-17549,Supplier B,WH-Midwest,2026-07-27,2026-07-27,93.6,0,delivered
SHIP-57550,ORD-17550,Supplier D,WH-Atlantic,2026-07-27,2026-07-27,96.4,0,delivered
